geoId,dateRep,year_week,cases,deaths,countriesAndTerritories,countryterritoryCode,popData2019,continentExp
BZ,25/11/2020,2020-11,86,5,Belize,BLZ,390351,America
BZ,24/11/2020,2020-11,66,4,Belize,BLZ,390351,America
BZ,23/11/2020,2020-11,73,4,Belize,BLZ,390351,America
BZ,22/11/2020,2020-11,54,5,Belize,BLZ,390351,America
BZ,21/11/2020,2020-11,38,5,Belize,BLZ,390351,America
BZ,20/11/2020,2020-11,60,2,Belize,BLZ,390351,America
BZ,19/11/2020,2020-11,38,4,Belize,BLZ,390351,America
BZ,18/11/2020,2020-11,37,2,Belize,BLZ,390351,America
BZ,17/11/2020,2020-11,22,4,Belize,BLZ,390351,America
BZ,16/11/2020,2020-11,78,2,Belize,BLZ,390351,America
BZ,15/11/2020,2020-11,68,3,Belize,BLZ,390351,America
BZ,14/11/2020,2020-11,119,10,Belize,BLZ,390351,America
BZ,13/11/2020,2020-11,76,0,Belize,BLZ,390351,America
BZ,12/11/2020,2020-11,106,2,Belize,BLZ,390351,America
BZ,11/11/2020,2020-11,184,2,Belize,BLZ,390351,America
BZ,10/11/2020,2020-11,54,1,Belize,BLZ,390351,America
BZ,9/11/2020,2020-11,100,2,Belize,BLZ,390351,America
BZ,8/11/2020,2020-11,60,1,Belize,BLZ,390351,America
BZ,7/11/2020,2020-11,39,1,Belize,BLZ,390351,America
BZ,6/11/2020,2020-11,72,2,Belize,BLZ,390351,America
BZ,5/11/2020,2020-11,115,3,Belize,BLZ,390351,America
BZ,4/11/2020,2020-11,166,2,Belize,BLZ,390351,America
BZ,3/11/2020,2020-11,162,1,Belize,BLZ,390351,America
BZ,2/11/2020,2020-11,0,0,Belize,BLZ,390351,America
BZ,1/11/2020,2020-11,0,0,Belize,BLZ,390351,America
BZ,31/10/2020,2020-10,80,2,Belize,BLZ,390351,America
BZ,30/10/2020,2020-10,121,4,Belize,BLZ,390351,America
BZ,29/10/2020,2020-10,29,1,Belize,BLZ,390351,America
BZ,28/10/2020,2020-10,32,0,Belize,BLZ,390351,America
BZ,27/10/2020,2020-10,55,1,Belize,BLZ,390351,America
BZ,26/10/2020,2020-10,39,2,Belize,BLZ,390351,America
BZ,25/10/2020,2020-10,56,2,Belize,BLZ,390351,America
BZ,24/10/2020,2020-10,55,0,Belize,BLZ,390351,America
BZ,23/10/2020,2020-10,58,0,Belize,BLZ,390351,America
BZ,22/10/2020,2020-10,51,1,Belize,BLZ,390351,America
BZ,21/10/2020,2020-10,53,0,Belize,BLZ,390351,America
BZ,20/10/2020,2020-10,20,1,Belize,BLZ,390351,America
BZ,19/10/2020,2020-10,38,1,Belize,BLZ,390351,America
BZ,18/10/2020,2020-10,47,0,Belize,BLZ,390351,America
BZ,17/10/2020,2020-10,46,2,Belize,BLZ,390351,America
BZ,16/10/2020,2020-10,63,1,Belize,BLZ,390351,America
BZ,15/10/2020,2020-10,34,1,Belize,BLZ,390351,America
BZ,14/10/2020,2020-10,16,2,Belize,BLZ,390351,America
BZ,13/10/2020,2020-10,142,2,Belize,BLZ,390351,America
BZ,12/10/2020,2020-10,0,0,Belize,BLZ,390351,America
BZ,11/10/2020,2020-10,54,1,Belize,BLZ,390351,America
BZ,10/10/2020,2020-10,0,0,Belize,BLZ,390351,America
BZ,9/10/2020,2020-10,63,0,Belize,BLZ,390351,America
BZ,8/10/2020,2020-10,67,0,Belize,BLZ,390351,America
BZ,7/10/2020,2020-10,39,4,Belize,BLZ,390351,America
BZ,6/10/2020,2020-10,8,0,Belize,BLZ,390351,America
BZ,5/10/2020,2020-10,65,1,Belize,BLZ,390351,America
BZ,4/10/2020,2020-10,51,1,Belize,BLZ,390351,America
BZ,3/10/2020,2020-10,54,1,Belize,BLZ,390351,America
BZ,2/10/2020,2020-10,34,0,Belize,BLZ,390351,America
BZ,1/10/2020,2020-10,49,1,Belize,BLZ,390351,America
BZ,30/09/2020,2020-9,52,2,Belize,BLZ,390351,America
BZ,29/09/2020,2020-9,37,0,Belize,BLZ,390351,America
BZ,28/09/2020,2020-9,29,0,Belize,BLZ,390351,America
BZ,27/09/2020,2020-9,17,1,Belize,BLZ,390351,America
BZ,26/09/2020,2020-9,50,1,Belize,BLZ,390351,America
BZ,25/09/2020,2020-9,52,0,Belize,BLZ,390351,America
BZ,24/09/2020,2020-9,37,1,Belize,BLZ,390351,America
BZ,23/09/2020,2020-9,34,0,Belize,BLZ,390351,America
BZ,22/09/2020,2020-9,8,0,Belize,BLZ,390351,America
BZ,21/09/2020,2020-9,21,1,Belize,BLZ,390351,America
BZ,20/09/2020,2020-9,16,0,Belize,BLZ,390351,America
BZ,19/09/2020,2020-9,23,1,Belize,BLZ,390351,America
BZ,18/09/2020,2020-9,31,0,Belize,BLZ,390351,America
BZ,17/09/2020,2020-9,8,0,Belize,BLZ,390351,America
BZ,16/09/2020,2020-9,27,0,Belize,BLZ,390351,America
BZ,15/09/2020,2020-9,21,0,Belize,BLZ,390351,America
BZ,14/09/2020,2020-9,22,0,Belize,BLZ,390351,America
BZ,13/09/2020,2020-9,23,0,Belize,BLZ,390351,America
BZ,12/9/2020,2020-9,36,0,Belize,BLZ,390351,America
BZ,11/9/2020,2020-9,34,1,Belize,BLZ,390351,America
BZ,10/9/2020,2020-9,4,2,Belize,BLZ,390351,America
BZ,9/9/2020,2020-9,54,0,Belize,BLZ,390351,America
BZ,8/9/2020,2020-9,46,1,Belize,BLZ,390351,America
BZ,7/9/2020,2020-9,67,0,Belize,BLZ,390351,America
BZ,6/9/2020,2020-9,42,0,Belize,BLZ,390351,America
BZ,5/9/2020,2020-9,34,2,Belize,BLZ,390351,America
BZ,4/9/2020,2020-9,17,0,Belize,BLZ,390351,America
BZ,3/9/2020,2020-9,51,0,Belize,BLZ,390351,America
BZ,2/9/2020,2020-9,43,0,Belize,BLZ,390351,America
BZ,1/9/2020,2020-9,13,0,Belize,BLZ,390351,America
BZ,31/08/2020,2020-8,30,0,Belize,BLZ,390351,America
BZ,30/08/2020,2020-8,94,1,Belize,BLZ,390351,America
BZ,29/08/2020,2020-8,52,0,Belize,BLZ,390351,America
BZ,28/08/2020,2020-8,58,1,Belize,BLZ,390351,America
BZ,27/08/2020,2020-8,30,1,Belize,BLZ,390351,America
BZ,26/08/2020,2020-8,17,0,Belize,BLZ,390351,America
BZ,25/08/2020,2020-8,27,4,Belize,BLZ,390351,America
BZ,24/08/2020,2020-8,18,0,Belize,BLZ,390351,America
BZ,23/08/2020,2020-8,20,1,Belize,BLZ,390351,America
BZ,22/08/2020,2020-8,43,0,Belize,BLZ,390351,America
BZ,21/08/2020,2020-8,52,0,Belize,BLZ,390351,America
BZ,20/08/2020,2020-8,0,1,Belize,BLZ,390351,America
BZ,19/08/2020,2020-8,78,0,Belize,BLZ,390351,America
BZ,18/08/2020,2020-8,23,1,Belize,BLZ,390351,America
BZ,17/08/2020,2020-8,0,0,Belize,BLZ,390351,America
BZ,16/08/2020,2020-8,64,0,Belize,BLZ,390351,America
BZ,15/08/2020,2020-8,32,1,Belize,BLZ,390351,America
BZ,14/08/2020,2020-8,60,0,Belize,BLZ,390351,America
BZ,13/08/2020,2020-8,86,0,Belize,BLZ,390351,America
BZ,12/8/2020,2020-8,33,0,Belize,BLZ,390351,America
BZ,11/8/2020,2020-8,23,0,Belize,BLZ,390351,America
BZ,10/8/2020,2020-8,1,0,Belize,BLZ,390351,America
BZ,9/8/2020,2020-8,7,0,Belize,BLZ,390351,America
BZ,8/8/2020,2020-8,32,0,Belize,BLZ,390351,America
BZ,7/8/2020,2020-8,28,0,Belize,BLZ,390351,America
BZ,6/8/2020,2020-8,14,0,Belize,BLZ,390351,America
BZ,5/8/2020,2020-8,15,0,Belize,BLZ,390351,America
BZ,4/8/2020,2020-8,0,0,Belize,BLZ,390351,America
BZ,3/8/2020,2020-8,1,0,Belize,BLZ,390351,America
BZ,2/8/2020,2020-8,8,0,Belize,BLZ,390351,America
BZ,1/8/2020,2020-8,0,0,Belize,BLZ,390351,America
BZ,31/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,30/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,29/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,28/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,27/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,26/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,25/07/2020,2020-7,1,0,Belize,BLZ,390351,America
BZ,24/07/2020,2020-7,4,0,Belize,BLZ,390351,America
BZ,23/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,22/07/2020,2020-7,1,0,Belize,BLZ,390351,America
BZ,21/07/2020,2020-7,2,0,Belize,BLZ,390351,America
BZ,20/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,19/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,18/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,17/07/2020,2020-7,1,0,Belize,BLZ,390351,America
BZ,16/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,15/07/2020,2020-7,2,0,Belize,BLZ,390351,America
BZ,14/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,13/07/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,12/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,11/7/2020,2020-7,4,0,Belize,BLZ,390351,America
BZ,10/7/2020,2020-7,3,0,Belize,BLZ,390351,America
BZ,9/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,8/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,7/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,6/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,5/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,4/7/2020,2020-7,2,0,Belize,BLZ,390351,America
BZ,3/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,2/7/2020,2020-7,0,0,Belize,BLZ,390351,America
BZ,1/7/2020,2020-7,4,0,Belize,BLZ,390351,America
BZ,30/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,29/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,28/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,27/06/2020,2020-6,1,0,Belize,BLZ,390351,America
BZ,26/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,25/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,24/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,23/06/2020,2020-6,1,0,Belize,BLZ,390351,America
BZ,22/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,21/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,20/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,19/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,18/06/2020,2020-6,1,0,Belize,BLZ,390351,America
BZ,17/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,16/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,15/06/2020,2020-6,1,0,Belize,BLZ,390351,America
BZ,14/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,13/06/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,12/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,11/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,10/6/2020,2020-6,1,0,Belize,BLZ,390351,America
BZ,9/6/2020,2020-6,1,0,Belize,BLZ,390351,America
BZ,8/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,7/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,6/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,5/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,4/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,3/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,2/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,1/6/2020,2020-6,0,0,Belize,BLZ,390351,America
BZ,31/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,30/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,29/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,28/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,27/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,26/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,25/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,24/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,23/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,22/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,21/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,20/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,19/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,18/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,17/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,16/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,15/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,14/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,13/05/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,12/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,11/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,10/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,9/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,8/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,7/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,6/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,5/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,4/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,3/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,2/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,1/5/2020,2020-5,0,0,Belize,BLZ,390351,America
BZ,30/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,29/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,28/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,27/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,26/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,25/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,24/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,23/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,22/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,21/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,20/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,19/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,18/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,17/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,16/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,15/04/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,14/04/2020,2020-4,4,0,Belize,BLZ,390351,America
BZ,13/04/2020,2020-4,1,0,Belize,BLZ,390351,America
BZ,12/4/2020,2020-4,3,0,Belize,BLZ,390351,America
BZ,11/4/2020,2020-4,1,1,Belize,BLZ,390351,America
BZ,10/4/2020,2020-4,1,0,Belize,BLZ,390351,America
BZ,9/4/2020,2020-4,1,0,Belize,BLZ,390351,America
BZ,8/4/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,7/4/2020,2020-4,2,0,Belize,BLZ,390351,America
BZ,6/4/2020,2020-4,1,1,Belize,BLZ,390351,America
BZ,5/4/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,4/4/2020,2020-4,1,0,Belize,BLZ,390351,America
BZ,3/4/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,2/4/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,1/4/2020,2020-4,0,0,Belize,BLZ,390351,America
BZ,31/03/2020,2020-3,1,0,Belize,BLZ,390351,America
BZ,30/03/2020,2020-3,0,0,Belize,BLZ,390351,America
BZ,29/03/2020,2020-3,0,0,Belize,BLZ,390351,America
BZ,28/03/2020,2020-3,0,0,Belize,BLZ,390351,America
BZ,27/03/2020,2020-3,0,0,Belize,BLZ,390351,America
BZ,26/03/2020,2020-3,1,0,Belize,BLZ,390351,America
BZ,25/03/2020,2020-3,0,0,Belize,BLZ,390351,America
BZ,24/03/2020,2020-3,1,0,Belize,BLZ,390351,America
BJ,14/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,13/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,12/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,11/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,10/12/2020,2020-12,17,0,Benin,BEN,11801151,Africa
BJ,9/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,8/12/2020,2020-12,18,0,Benin,BEN,11801151,Africa
BJ,7/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,6/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,5/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,4/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,3/12/2020,2020-12,40,1,Benin,BEN,11801151,Africa
BJ,2/12/2020,2020-12,0,0,Benin,BEN,11801151,Africa
BJ,1/12/2020,2020-12,41,0,Benin,BEN,11801151,Africa
BJ,30/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,29/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,28/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,27/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,26/11/2020,2020-11,58,0,Benin,BEN,11801151,Africa
BJ,25/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,24/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,23/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,22/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,21/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,20/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,19/11/2020,2020-11,72,0,Benin,BEN,11801151,Africa
BJ,18/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,17/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,16/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,15/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,14/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,13/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,12/11/2020,2020-11,63,0,Benin,BEN,11801151,Africa
BJ,11/11/2020,2020-11,36,0,Benin,BEN,11801151,Africa
BJ,10/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,9/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,8/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,7/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,6/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,5/11/2020,2020-11,62,2,Benin,BEN,11801151,Africa
BJ,4/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,3/11/2020,2020-11,40,0,Benin,BEN,11801151,Africa
BJ,2/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,1/11/2020,2020-11,0,0,Benin,BEN,11801151,Africa
BJ,31/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,30/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,29/10/2020,2020-10,86,0,Benin,BEN,11801151,Africa
BJ,28/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,27/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,26/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,25/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,24/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,23/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,22/10/2020,2020-10,61,0,Benin,BEN,11801151,Africa
BJ,21/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,20/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,19/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,18/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,17/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,16/10/2020,2020-10,18,0,Benin,BEN,11801151,Africa
BJ,15/10/2020,2020-10,67,0,Benin,BEN,11801151,Africa
BJ,14/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,13/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,12/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,11/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,10/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,9/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,8/10/2020,2020-10,54,0,Benin,BEN,11801151,Africa
BJ,7/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,6/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,5/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,4/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,3/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,2/10/2020,2020-10,0,0,Benin,BEN,11801151,Africa
BJ,1/10/2020,2020-10,17,1,Benin,BEN,11801151,Africa
BJ,30/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,29/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,28/09/2020,2020-9,15,0,Benin,BEN,11801151,Africa
BJ,27/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,26/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,25/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,24/09/2020,2020-9,31,0,Benin,BEN,11801151,Africa
BJ,23/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,22/09/2020,2020-9,14,0,Benin,BEN,11801151,Africa
BJ,21/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,20/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,19/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,18/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,17/09/2020,2020-9,13,0,Benin,BEN,11801151,Africa
BJ,16/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,15/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,14/09/2020,2020-9,25,0,Benin,BEN,11801151,Africa
BJ,13/09/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,12/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,11/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,10/9/2020,2020-9,29,0,Benin,BEN,11801151,Africa
BJ,9/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,8/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,7/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,6/9/2020,2020-9,19,0,Benin,BEN,11801151,Africa
BJ,5/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,4/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,3/9/2020,2020-9,49,0,Benin,BEN,11801151,Africa
BJ,2/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,1/9/2020,2020-9,0,0,Benin,BEN,11801151,Africa
BJ,31/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,30/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,29/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,28/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,27/08/2020,2020-8,30,1,Benin,BEN,11801151,Africa
BJ,26/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,25/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,24/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,23/08/2020,2020-8,20,0,Benin,BEN,11801151,Africa
BJ,22/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,21/08/2020,2020-8,32,0,Benin,BEN,11801151,Africa
BJ,20/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,19/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,18/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,17/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,16/08/2020,2020-8,62,1,Benin,BEN,11801151,Africa
BJ,15/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,14/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,13/08/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,12/8/2020,2020-8,65,0,Benin,BEN,11801151,Africa
BJ,11/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,10/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,9/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,8/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,7/8/2020,2020-8,22,0,Benin,BEN,11801151,Africa
BJ,6/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,5/8/2020,2020-8,109,2,Benin,BEN,11801151,Africa
BJ,4/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,3/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,2/8/2020,2020-8,0,0,Benin,BEN,11801151,Africa
BJ,1/8/2020,2020-8,35,1,Benin,BEN,11801151,Africa
BJ,31/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,30/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,29/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,28/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,27/07/2020,2020-7,76,1,Benin,BEN,11801151,Africa
BJ,26/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,25/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,24/07/2020,2020-7,92,3,Benin,BEN,11801151,Africa
BJ,23/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,22/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,21/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,20/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,19/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,18/07/2020,2020-7,139,3,Benin,BEN,11801151,Africa
BJ,17/07/2020,2020-7,85,2,Benin,BEN,11801151,Africa
BJ,16/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,15/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
BJ,14/07/2020,2020-7,0,0,Benin,BEN,11801151,Africa
